,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,timestamp
0,603074,PHYSIOTHERAPY 1,UHC Navagam Ghed PanchayatOffice Bapunagar RoadDistrict Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '8fd59592-5f2d-4c3e-86d5-85fba778f764', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:00:58.972770
1,692756,PHYSIOTHERAPY 2,Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': 'dea78925-146b-4734-81b9-087b23ec8530', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:00:58.972770
2,633828,J C MEHTA,Vinayak Park Rd T B Hospital Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '826a213d-3171-4046-88bd-1cdc8bbabc0d', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:00:58.972770
0,603074,PHYSIOTHERAPY 1,UHC Navagam Ghed PanchayatOffice Bapunagar RoadDistrict Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '8fd59592-5f2d-4c3e-86d5-85fba778f764', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:06:13.669118
1,692756,PHYSIOTHERAPY 2,Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': 'dea78925-146b-4734-81b9-087b23ec8530', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:06:13.669118
2,633828,J C MEHTA,Vinayak Park Rd T B Hospital Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '826a213d-3171-4046-88bd-1cdc8bbabc0d', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:06:13.669118
0,603074,PHYSIOTHERAPY 1,UHC Navagam Ghed PanchayatOffice Bapunagar RoadDistrict Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '8fd59592-5f2d-4c3e-86d5-85fba778f764', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:11:54.921571
1,692756,PHYSIOTHERAPY 2,Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': 'dea78925-146b-4734-81b9-087b23ec8530', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:11:54.921571
2,633828,J C MEHTA,Vinayak Park Rd T B Hospital Rameshwar Nagar Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '826a213d-3171-4046-88bd-1cdc8bbabc0d', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:11:54.921571
0,603074,PHYSIOTHERAPY 1,UHC Navagam Ghed PanchayatOffice Bapunagar RoadDistrict Jamnagar,Gujarat,Jamnagar Corporation,Jamnagar Corporation,361008,22,70,09:00:00,18:00:00,Free,"[{'session_id': '8fd59592-5f2d-4c3e-86d5-85fba778f764', 'date': '09-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']}]",2021-05-09 14:22:45.303841
